class_one,class_two,class_three,Job_name,job_company,low_salary,job_release_time,0,job_edu,job_area,job_welfare,second_time,,
技术,人工智能,自然语言处理,自然语言处理,爱奇艺,30,2017/11/6 0:00,3, 硕士,北京,“几亿的搜索query、千万级别的独立搜索词”,1509897600,,
技术,人工智能,自然语言处理,自然语言处理工程师,华樾教育,20,2017/11/8 10:02,1, 硕士,北京,"“弹性工作,七险一金,出国旅游,午餐补助”",1510106520,,
技术,测试,测试其它,测试,泛微,6,2017/11/8 9:20,1, 本科,上海,“美味三餐 国外旅游 零食水果不断 晋升广”,1510104000,,
技术,测试,测试其它,测试开发,360,25,2017/10/30 0:00,5, 本科,北京,“激情满满的工作，热情满满的福利”,1509292800,,
技术,测试,测试其它,软件测试,文思海辉,10,2017/11/8 15:32,3, 大专,杭州,"“大平台,六险一金,晋升空间大,学习机会多”",1510126320,,
技术,测试,测试其它,测试工程师,屏芯科技,6,2017/11/8 17:06,1, 本科,青岛,“五险一金 双休 年假 下午茶 餐补 全勤奖”,1510131960,,
技术,测试,测试其它,测试工程师,每日优鲜,10,2017/11/8 18:07,3, 本科,北京,“晋升空间大，团队氛围好”,1510135620,,
技术,测试,测试其它,软件测试,新航动力,5,2017/11/8 14:45,1, 大专,长沙,"“五险一金,带薪年假,节假日福利,项目奖金”",1510123500,,
技术,测试,测试其它,测试工程师,尚德机构,15,2017/11/8 11:43,1, 本科,武汉,“向上空间 薪酬绩效”,1510112580,,
技术,测试,测试其它,测试工程师,所思科技,15,2017/11/8 17:01,3, 本科,北京,"“年底双薪,六险一金,弹性工作,紧邻地铁”",1510131660,,
技术,测试,测试其它,测试工程师,思源时代,4,2017/11/8 11:38,3, 大专,郑州,“五险一金弹性工作制奖金年假体检节日福利”,1510112280,,
技术,测试,测试其它,测试工程师,第一视频,15,2017/11/8 16:17,3, 本科,北京,"“五险一金,绩效奖金,带薪年假,餐补”",1510129020,,
技术,测试,测试其它,测试工程师,天鸽互动,8,2017/11/8 12:25,1, 本科,杭州,"“内部培训,优秀团队,带薪年假”",1510115100,,
技术,测试,测试其它,测试工程师,知坤科技,8,2017/11/8 12:03,1, 大专,杭州,“有前途”,1510113780,,
技术,测试,测试其它,测试工程师,Hellobike哈罗单车,10,2017/11/8 10:15,3, 大专,上海,“年底双薪”,1510107300,,
技术,测试,测试其它,测试工程师,雁联计算,7,2017/11/8 11:35,1, 大专,重庆,“六险一金、高温补贴、节假日福利、带薪年假”,1510112100,,
技术,测试,测试其它,测试,安徽机器猫,5,2017/11/8 9:26,1, 大专,合肥,“上升空间大”,1510104360,,
技术,测试,测试其它,测试,泛微,6,2017/11/8 10:46,1, 本科,上海,“员工旅游、工作日美味三餐、舒心的工作氛围”,1510109160,,
技术,测试,测试其它,测试工程师,360,25,2017/10/30 0:00,5, 本科,北京,“激情满满的工作，热情满满的福利”,1509292800,,
技术,测试,测试其它,测试工程师,尚德机构,10,2017/11/8 13:23,1, 本科,武汉,“团队氛围好 发展空间大”,1510118580,,
技术,测试,测试其它,软件测试,阿拉丁信息科技,8,2017/11/8 9:40,3, 大专,杭州,"“福利好,补贴多,年终奖,扁平化”",1510105200,,
技术,测试,测试其它,测试开发,恒昌利通,20,2017/11/8 15:57,5, 本科,北京,“团队完美，领导nice.”,1510127820,,
技术,测试,测试其它,测试工程师,懒财网,20,2017/11/7 0:00,3, 本科,杭州,“七险一金，年度境外游，扁平管理”,1509984000,,
技术,测试,测试其它,测试工程师,家园网,10,2017/11/8 9:46,1, 本科,北京,"“14薪,各种福利,良好晋升”",1510105560,,
技术,测试,测试其它,测试,微盟,9,2017/11/7 0:00,3, 大专,上海,“公司前景好 发展空间大”,1509984000,,
技术,测试,测试其它,测试工程师,爱致（AZLOOK）国际时尚配饰体验式消费服务平台,6,2017/11/8 15:10,1, 不限,北京,"“扁平管理,高成长,弹性工作”",1510125000,,
技术,测试,测试其它,测试工程师,华云数据,7,2017/11/8 10:04,1, 本科,无锡,“云计算 绩效奖金 年终奖”,1510106640,,
技术,测试,测试其它,测试,有鱼金融科技,6,2017/11/8 9:07,1, 本科,上海,“发展方向： 团队leader、产品负责人 ?”,1510103220,,
技术,测试,测试其它,性能测试,链钱集团,10,2017/11/8 12:03,1, 大专,杭州,"“五险一金,年终奖”",1510113780,,
技术,测试,测试其它,测试,小狗在家,9,2017/11/8 19:10,3, 本科,上海,“股权期权、可带宠物上班、团队好”,1510139400,,
技术,测试,测试其它,性能测试,浙江执御信息技术有限公司,15,2017/11/8 9:11,3, 不限,杭州,"“晋升空间,年终奖金,技术大牛,旅游活动”",1510103460,,
技术,测试,测试其它,测试部-测试工程师（双师）,好未来,15,2017/11/8 8:48,1, 本科,北京,"“免费晚饭,零食供应”",1510102080,,
技术,测试,测试其它,测试,泛微,6,2017/11/8 10:46,1, 本科,上海,“工作日美味三餐、半年调薪 、国外旅游”,1510109160,,
技术,测试,测试其它,测试工程师,360,15,2017/11/6 0:00,3, 本科,北京,“新业务，公司重点项目，热情满满，收获多多”,1509897600,,
技术,测试,测试其它,测试,有鱼金融科技,6,2017/11/7 0:00,1, 本科,上海,"“周末双休,五险一金,团队氛围好”",1509984000,,
技术,测试,测试其它,测试工程师（QA）,网宿科技,8,2017/11/8 9:38,1, 本科,厦门,“绩效奖金”,1510105080,,
技术,测试,测试其它,测试工程师,思源时代,4,2017/11/8 9:48,1, 大专,郑州,“氛围和谐”,1510105680,,
技术,测试,测试其它,性能测试,新致软件,10,2017/11/8 8:32,1, 大专,杭州,“五险一金 补充商业保险 年度旅游 工会活动”,1510101120,,
技术,测试,测试其它,测试工程师,钛马车联网,8,2017/11/8 18:23,3, 本科,南昌,"“行业领先,项目奖金,弹性工作,年度体检”",1510136580,,
技术,测试,测试其它,测试工程师,链家上海研发中心,7,2017/11/8 18:02,1, 本科,上海,“成长空间大 学习氛围好”,1510135320,,
技术,测试,测试其它,测试,新光供应链,8,2017/11/8 13:37,1, 大专,杭州,"“薪资优厚,五险一金”",1510119420,,
技术,测试,测试其它,测试工程师,灵雀云,6,2017/11/8 11:44,1, 本科,南京,"“项目靠谱,资金充足,团队顶级,技术领先”",1510112640,,
技术,测试,测试其它,系统测试,瞬联软件科技（北京）有限公司,12,2017/11/8 6:23,0, 本科,上海,“欧美世界500强，五险一金，带薪假14天”,1510093380,,
技术,测试,测试其它,测试开发工程师,华云数据,8,2017/11/8 10:04,3, 大专,无锡,“绩效奖金 交通补贴 餐饮补贴 云计算”,1510106640,,
技术,测试,测试其它,测试工程师,变蛙网络,8,2017/11/8 15:32,3, 本科,杭州,"“美女如云,弹性工作,环境优美,旅游福利”",1510126320,,
技术,测试,测试其它,软件测试,浙江执御信息技术有限公司,10,2017/11/8 9:11,0, 大专,杭州,"“升职加薪,扁平管理,年终奖金,旅游活动”",1510103460,,
技术,测试,测试其它,测试,北京盛安德,10,2017/11/8 17:37,3, 本科,杭州,“阿里巴巴工作；云产品测试；”,1510133820,,
技术,测试,测试其它,测试,泛微,6,2017/11/8 10:46,1, 本科,上海,“员工旅游、工作日美味三餐、舒心的工作氛围”,1510109160,,
技术,测试,测试其它,【手卫】测试工程师,360,25,2017/10/30 0:00,5, 本科,北京,“激情满满的工作，热情满满的福利”,1509292800,,
技术,测试,测试其它,测试（徐汇区）,有鱼金融科技,8,2017/11/7 0:00,1, 本科,上海,"“公司福利好,业务前景佳,接触范围广”",1509984000,,
技术,测试,测试其它,性能测试,新致软件,8,2017/11/8 8:32,1, 大专,杭州,“五险一金 补充商业保险 年度旅游 工会活动”,1510101120,,
技术,测试,测试其它,测试工程师,链家上海研发中心,12,2017/11/8 18:02,3, 本科,上海,“大平台 成长空间大”,1510135320,,
技术,测试,测试其它,测试工程师,网宿科技,10,2017/11/8 9:39,1, 本科,厦门,"“上市公司,互联网行业,平台大,薪酬福利好”",1510105140,,
技术,测试,测试其它,测试工程师,远传技术,8,2017/11/8 16:29,5, 本科,杭州,"“五险一金,餐补,年终奖金,定期体检”",1510129740,,
技术,测试,测试其它,测试工程师,鑫合汇,8,2017/11/8 16:11,1, 本科,杭州,"“五险一金,良好的发展”",1510128660,,
技术,测试,测试其它,软件测试,UU跑腿,6,2017/11/8 17:25,3, 大专,郑州,"“节日福利,带薪年假,五险一金,下午茶”",1510133100,,
技术,测试,测试其它,测试工程师,大唐互娱,6,2017/11/8 15:33,1, 本科,北京,"“领导好,福利丰厚,绩效奖金,六险一金”",1510126380,,
技术,测试,测试其它,测试,辰沅金融,14,2017/11/8 10:03,3, 本科,上海,"“公司环境好,扁平化管理,晋升空间大,牛人聚集地”",1510106580,,
技术,测试,测试其它,测试工程师,一米好地,10,2017/11/8 13:25,3, 本科,上海,"“美式氛围,15天带薪,年度旅游,旅游基金”",1510118700,,
技术,测试,测试其它,测试工程师,金蝶,10,2017/11/8 11:43,3, 本科,深圳,“最潮的技术没有之一，能力即挑战又有提高”,1510112580,,
技术,测试,测试其它,测试工程师,上海西信,5,2017/11/8 10:38,1, 本科,乌鲁木齐,“十三薪+年终奖+团队NICE”,1510108680,,
技术,测试,测试其它,软件测试,安徽华米科技,6,2017/11/8 9:53,1, 大专,合肥,"“弹性工作,六险一金,双休,扁平管理”",1510105980,,
技术,运维,系统安全,系统安全工程师,小源科技,10,2017/11/8 11:51,1, 本科,珠海,“包吃、双休、五险一金、 带薪年假”,1510113060,,
技术,运维,系统安全,系统安全研究员,安恒信息,15,2017/11/8 9:22,1, 本科,杭州,"“五险一金,带薪年假,节假日福利,国内外旅游”",1510104120,,
技术,运维,系统安全,系统安全工程师,凤翮正道,13,2017/11/8 9:33,1, 大专,杭州,"“五险一金,双休,大平台,福利多多”",1510104780,,
技术,运维,系统安全,系统安全工程师,途虎养车网,10,2017/11/8 17:12,3, 本科,上海,"“发展空间大,工作氛围好”",1510132320,,
技术,运维,系统安全,操作系统安全研究员,启明星辰,10,2017/11/6 0:00,1, 博士,北京,"“平台大,薪水福利佳,上市公司”",1509897600,,
技术,运维,系统安全,系统安全工程师,tap4fun,20,2017/11/8 9:44,3, 本科,成都,"“六险一金,发展空间,发展空间大”",1510105440,,
技术,运维,系统安全,系统安全工程师,DerbySoft,15,2017/11/3 0:00,3, 本科,上海,"“交通便捷,福利丰富,人性化管理,弹性工时”",1509638400,,
技术,运维,系统安全,系统安全开发工程师,小米,17,2017/11/8 19:32,0, 本科,北京,“期权”,1510140720,,
技术,运维,系统安全,安全工程师-系统安全分析,京东,40,2017/11/8 9:29,5, 本科,北京,"“五险一金,股票期权,免费班车,补充医疗”",1510104540,,
技术,运维,系统安全,系统安全开发工程师,大圣科技,10,2017/11/8 9:22,3, 本科,广州,"“福利好,上升空间大”",1510104120,,
技术,运维,系统安全,MIG07-系统安全研究员（北京）,腾讯,18,2017/11/8 9:28,3, 大专,北京,"“大平台,新领域,大咖多”",1510104480,,
技术,运维,系统安全,系统安全架构师,万向区块链,18,2017/10/25 0:00,0, 不限,上海,"“公司环境好,牛人多,福利待遇佳,内环内”",1508860800,,
技术,运维,系统安全,系统安全研究员(二进制方向),墨云科技,15,2017/11/6 0:00,1, 本科,北京,"“五险一金,带薪年假,餐补,弹性工作”",1509897600,,
技术,运维,系统安全,系统安全工程师（高级）J10691,维信金融科技集团,12,2017/10/26 0:00,3, 大专,上海,"“扁平化,发展快”",1508947200,,
技术,运维,系统安全,美团云系统安全工程师,美团点评,25,2017/10/24 0:00,3, 本科,北京,"“大平台,福利好,团队强”",1508774400,,
技术,运维,系统安全,系统安全管理员,启明星辰,10,2017/11/6 0:00,1, 不限,北京,"“福利多,平台好”",1509897600,,
技术,运维,系统安全,系统安全工程师,宜贷网,10,2017/11/8 15:20,3, 不限,成都,"“绩效奖金,五险一金,专业培训,多彩团建”",1510125600,,
技术,运维,系统安全,系统安全工程师,微乾信息,15,2017/10/30 0:00,1, 大专,广州,"“五险一金,定期活动,定期体检,双休”",1509292800,,
技术,运维,系统安全,系统安全工程师,云宝聚合,10,2017/11/3 0:00,5, 大专,深圳,"“周末双休,年底双薪,节日福利,五险一金”",1509638400,,
技术,运维,系统安全,高级系统安全工程师,多益网络,15,2017/10/10 0:00,0, 不限,广州,“互联网百强企业”,1507564800,,
技术,运维,系统安全,WAF系统安全开发工程师,京东金融,15,2017/11/8 10:40,3, 本科,北京,“餐补+年终奖+好的晋升空间”,1510108800,,
技术,运维,系统安全,系统安全运维管理岗,联通软研院,15,2017/11/7 0:00,5, 本科,北京,"“央企平台,工作环境好,绩效奖金,补充医疗”",1509984000,,
技术,运维,系统安全,Linux系统安全高级研发工程师,信大捷安,8,2017/11/2 0:00,3, 本科,西安,"“薪酬福利好,带薪年假,六险一金,多项补助”",1509552000,,
技术,运维,系统安全,系统安全风控开发分析,平安证券,18,2017/10/27 0:00,3, 本科,上海,"“培训多,机会多,平台大,福利好”",1509033600,,
技术,运维,系统安全,安全运维工程师（主机系统安全方向）,盒子支付,6,2017/11/8 10:48,1, 大专,深圳,"“下午茶,福利好,公司班车”",1510109280,,
技术,硬件开发,自动化,高级运维工程师-自动化方向,mobike摩拜单车,20,2017/11/8 13:52,3, 本科,北京,"“朝阳产业,技术牛人多,薪水高”",1510120320,,
技术,硬件开发,自动化,系统运维工程师-自动化开发,快钱,10,2017/11/7 0:00,1, 大专,成都,“弹性工作”,1509984000,,
技术,硬件开发,自动化,自动化工程师,如涵电商,12,2017/11/7 0:00,3, 本科,杭州,"“团队年轻,发展空间大,弹性工时制”",1509984000,,
技术,硬件开发,自动化,自动化工程师,盈通股份,6,2017/11/8 9:01,1, 本科,深圳,"“股权激励,活动丰富,有爱小伙伴”",1510102860,,
技术,硬件开发,自动化,自动化运维,瞬联软件科技（北京）有限公司,10,2017/10/25 0:00,1, 本科,上海,"“不加班,外企,年终奖,带薪假期”",1508860800,,
技术,硬件开发,自动化,自动化/性能测试工程师（任一方向）,玖富集团,15,2017/11/8 11:23,3, 本科,北京,“免费班车 五险一金 年终奖金 季度绩效奖金”,1510111380,,
技术,硬件开发,自动化,自动化开发工程师,微创,12,2017/11/8 10:25,1, 本科,北京,"“带薪年假,带薪病假,年终奖金,补充医疗”",1510107900,,
技术,硬件开发,自动化,自动化软件工程师,雷柏科技,12,2017/11/7 0:00,3, 大专,深圳,"“上市公司,专业培训,出国旅游”",1509984000,,
技术,硬件开发,自动化,测试开发-API自动化方向,INK 银客集团,14,2017/11/6 0:00,3, 本科,北京,"“六险一金,16薪考核,带薪年假,牛人团队”",1509897600,,
技术,硬件开发,自动化,自动化工程师,精滤电子,5,2017/10/30 0:00,1, 不限,东莞,"“年终奖,包食宿,全勤奖,五金”",1509292800,,
技术,硬件开发,自动化,自动化工程师,蓝天洗涤,5,2017/10/27 0:00,0, 大专,北京,"“五险一金,全勤奖,包食宿,带薪年假”",1509033600,,
技术,硬件开发,自动化,自动化设备工程师,新佰利,5,2017/11/7 0:00,3, 本科,苏州,“空间大”,1509984000,,
技术,硬件开发,自动化,自动化工程师,和隆优化,10,2017/10/19 0:00,1, 本科,北京,"“出差调休,弹性工作,奖励假期,五险一金”",1508342400,,
技术,硬件开发,自动化,电气工程师/自动化工程师,镭目公司,7,2017/10/26 0:00,3, 本科,长沙,"“年终奖提成,五险一金,精英团队,免费食宿”",1508947200,,
技术,硬件开发,自动化,电气自动化工程师,国以贤智能科技,8,2017/11/7 0:00,1, 本科,上海,"“福利待遇好,团队高技能,弹性工作,有发展空间”",1509984000,,
技术,硬件开发,自动化,自动化工程师/电气工程师,三江源水务,5,2017/10/9 0:00,1, 大专,武汉,"“周末双休,五险一金”",1507478400,,
技术,硬件开发,自动化,集团总部-网络运营部-运维自动化研发工程师,搜狐媒体,20,2017/10/21 0:00,3, 本科,北京,“一年15天年假，弹性工作时间，集团业务”,1508515200,,
