Job_name,class_one,class_two,class_three,job_company,low_salary,low _year,job_edu,job_area,second_time
售后客服,运营,客服,售后客服,妮素,4,0, 大专,杭州,1510111980
售后客服,运营,客服,售后客服,田田家园,3,0, 大专,深圳,1510144320
售后客服,运营,客服,售后客服,广州极创科技,3,1, 不限,广州,1510122060
售后客服,运营,客服,售后客服,骏嘉财通,3,1, 本科,北京,1510142820
售后客服,运营,客服,售后客服,装小蜜,4,0, 大专,北京,1510106160
售后客服,运营,客服,售后客服,51Talk 无忧英语,5,1, 本科,上海,1510107540
售后客服,运营,客服,售后客服,前海云集品,5,1, 大专,深圳,1510106460
非淘系售后客服,运营,客服,售后客服,麦优,3,1, 不限,广州,1510106160
售后客服,运营,客服,售后客服,骆驼服饰,3,0, 不限,广州,1510102920
售后客服,运营,客服,售后客服,泛微,4,1, 本科,上海,1510109160
售后客服,运营,客服,售后客服,有鱼金融科技,4,0, 不限,上海,1509984000
售后客服,运营,客服,售后客服,尚德机构,6,1, 本科,北京,1510112640
售后客服,运营,客服,售后客服,骏嘉财通,3,1, 大专,青岛,1510109580
售后客服,运营,客服,售后客服,千行集团,4,1, 大专,成都,1509984000
售后客服,运营,客服,售后客服,The ONE,5,1, 大专,北京,1510105860
售后客服,运营,客服,售后客服,大思教育,3,0, 大专,广州,1510122720
售后客服,运营,客服,售后客服,脑洞科技,5,1, 本科,深圳,1510104420
售后客服,运营,客服,售后客服,来人到家,4,0, 大专,北京,1510112160
售后客服主管,运营,客服,售后客服,编程猫,7,3, 本科,深圳,1510100400
售后客服,运营,客服,售后客服,智齿科技,5,1, 大专,北京,1509984000
售后客服,运营,客服,售后客服,美乐乐家居网,3,1, 大专,成都,1510104360
售后客服,运营,客服,售后客服,易加易,4,1, 不限,上海,1510133400
售后客服,运营,客服,售后客服,小满科技,4,1, 大专,深圳,1510108500
售后客服,运营,客服,售后客服,金易付,2,1, 大专,成都,1510110720
售后客服,运营,客服,售后客服,泛微,5,1, 大专,上海,1510103640
售后客服,运营,客服,售后客服,骏嘉财通,3,1, 大专,青岛,1510109580
售后客服,运营,客服,售后客服,来人到家,4,0, 大专,北京,1510120140
售后客服,运营,客服,售后客服,启萌教育,6,1, 大专,北京,1510108320
售后客服,运营,客服,售后客服,小满科技,4,0, 大专,深圳,1510111080
售后客服,运营,客服,售后客服,北京聚爱财科技有限公司,4,1, 大专,北京,1509897600
售前/售后客服,运营,客服,售后客服,骆驼服饰,3,0, 不限,广州,1510102920
售后客服,运营,客服,售后客服,青颖飞帆软件,3,0, 大专,苏州,1509984000
售后客服,运营,客服,售后客服,蜜柚旅行,4,0, 大专,上海,1510123260
售后客服,运营,客服,售后客服,合易网络,4,0, 不限,深圳,1508688000
售后客服/天猫淘宝售后客服,运营,客服,售后客服,男衣库,4,0, 不限,深圳,1509897600
售后客服（造物集）,运营,客服,售后客服,新片场,3,1, 本科,天津,1510109400
售后客服,运营,客服,售后客服,小鹿情感,4,1, 大专,武汉,1508688000
售后客服,运营,客服,售后客服,厦门芯鸽科技,3,0, 不限,厦门,1510123680
售后客服,运营,客服,售后客服,闪电修,3,1, 不限,深圳,1509897600
软件售后客服,运营,客服,售后客服,泛微,4,1, 大专,上海,1510109160
售后客服,运营,客服,售后客服,骏嘉财通,6,1, 大专,青岛,1510109580
售后客服,运营,客服,售后客服,来人到家,4,1, 大专,北京,1510104300
售后客服,运营,客服,售后客服,小鱼在家,4,0, 大专,北京,1509984000
售后客服,运营,客服,售后客服,国人在线,5,0, 不限,深圳,1510105920
售后客服/增值客服,运营,客服,售后客服,英迈思,4,1, 大专,深圳,1510133580
资深售后客服,运营,客服,售后客服,我在家,5,0, 大专,杭州,1510109760
售后客服,运营,客服,售后客服,一起考教师,5,0, 本科,北京,1510107540
售后客服,运营,客服,售后客服,大象保险,5,0, 不限,北京,1510129080
售后客服,运营,客服,售后客服,合易网络,4,0, 不限,深圳,1508688000
售后客服,运营,客服,售后客服,泰博科技,3,0, 大专,厦门,1509984000
售后客服专员,运营,客服,售后客服,蓝月亮,3,0, 大专,广州,1510106460
售后客服,运营,客服,售后客服,招财猫,4,1, 不限,杭州,1508342400
售后客服主管,运营,客服,售后客服,小鹿情感,5,1, 大专,武汉,1510106580
售后客服专员（双休，五险一金，4500-7000）,运营,客服,售后客服,金投手,5,1, 大专,北京,1510127940
政府关系,市场与销售,市场/营销,政府关系,Hellobike哈罗单车,5,0, 大专,温州,1510107060
政府关系,市场与销售,市场/营销,政府关系,简书,10,3, 本科,上海,1510106280
政府关系经理,市场与销售,市场/营销,政府关系,蜜蜂出行,4,1, 大专,郑州,1510112700
政府关系,市场与销售,市场/营销,政府关系,触手,15,5, 本科,杭州,1510127400
政府关系,市场与销售,市场/营销,政府关系,恒天易开,10,1, 本科,北京,1510104120
政府关系,市场与销售,市场/营销,政府关系,ofo,6,3, 大专,西安,1509984000
政府关系,市场与销售,市场/营销,政府关系,地平线机器人,10,0, 不限,南京,1509984000
政府关系专员,市场与销售,市场/营销,政府关系,美甲帮,6,1, 本科,广州,1510108440
政府关系总监,市场与销售,市场/营销,政府关系,36计商学院,8,5, 大专,深圳,1510104840
【政府关系总监】,市场与销售,市场/营销,政府关系,新氧盒子,30,0, 本科,北京,1510080720
政府关系,市场与销售,市场/营销,政府关系,我来贷WeLab,10,5, 本科,深圳,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,3W集团,6,3, 本科,西安,1510107420
政府关系专员,市场与销售,市场/营销,政府关系,东家,12,5, 本科,杭州,1510101360
政府关系与事务专员,市场与销售,市场/营销,政府关系,码隆科技,6,3, 本科,深圳,1509984000
政府关系总监,市场与销售,市场/营销,政府关系,斗米兼职,30,5, 本科,北京,1510112880
政府关系,市场与销售,市场/营销,政府关系,Hellobike哈罗单车,5,0, 大专,金华,1510107060
政府关系经理,市场与销售,市场/营销,政府关系,七牛云,10,3, 本科,上海,1510102320
政府关系经理,市场与销售,市场/营销,政府关系,mobike摩拜单车,15,3, 本科,北京,1510120320
政府关系,市场与销售,市场/营销,政府关系,嘟嘟巴士,10,3, 本科,深圳,1509897600
政府关系经理,市场与销售,市场/营销,政府关系,小蚁,18,5, 本科,上海,1510119060
政府关系专员,市场与销售,市场/营销,政府关系,人人车,6,1, 本科,北京,1509984000
政府关系,市场与销售,市场/营销,政府关系,新片场,15,5, 本科,北京,1510109400
政府关系-上海,市场与销售,市场/营销,政府关系,美团点评,20,1, 本科,上海,1508256000
政府关系实习生,市场与销售,市场/营销,政府关系,一点资讯,2,0, 不限,北京,1510107300
政府关系助理,市场与销售,市场/营销,政府关系,YY Inc,2,0, 本科,广州,1509984000
政府关系专员,市场与销售,市场/营销,政府关系,多牛传媒,4,1, 本科,北京,1510103460
政府关系专员,市场与销售,市场/营销,政府关系,ofo,5,1, 大专,西安,1509984000
政府关系,市场与销售,市场/营销,政府关系,随地付,10,3, 本科,杭州,1507564800
政府关系专员/政府事务专员/政府对接专员,市场与销售,市场/营销,政府关系,基石生命,4,1, 不限,北京,1510103220
政府关系经理,市场与销售,市场/营销,政府关系,蜜蜂出行,5,3, 不限,郑州,1509465600
政府关系,市场与销售,市场/营销,政府关系,Hellobike哈罗单车,5,0, 大专,宁波,1510107060
政府关系经理,市场与销售,市场/营销,政府关系,mobike摩拜单车,15,5, 本科,深圳,1509984000
政府关系专员,市场与销售,市场/营销,政府关系,人人车,6,1, 本科,北京,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,领投鸟,10,3, 本科,上海,1510105860
政府关系总监,市场与销售,市场/营销,政府关系,APUS Group,30,1, 本科,北京,1509984000
政府关系专员,市场与销售,市场/营销,政府关系,ZStack,8,1, 本科,上海,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,黑派科技,8,1, 本科,北京,1509638400
政府关系经理,市场与销售,市场/营销,政府关系,趣理财,10,3, 本科,杭州,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,中腾信,14,3, 本科,北京,1510136820
政府关系经理,市场与销售,市场/营销,政府关系,小蚁,15,5, 本科,北京,1510119060
政府关系经理,市场与销售,市场/营销,政府关系,百灵鸟,10,1, 本科,深圳,1509379200
政府关系总监(J10961),市场与销售,市场/营销,政府关系,沪江,30,5, 本科,北京,1510113660
政府关系总监,市场与销售,市场/营销,政府关系,奇点金服,40,5, 本科,北京,1509984000
政府关系总监,市场与销售,市场/营销,政府关系,蜜蜂出行,15,5, 不限,北京,1509552000
政府关系经理/高级经理,市场与销售,市场/营销,政府关系,敦煌网,10,5, 本科,北京,1510109520
政府关系,市场与销售,市场/营销,政府关系,Hellobike哈罗单车,5,3, 大专,唐山,1510107060
政府关系经理,市场与销售,市场/营销,政府关系,mobike摩拜单车,15,3, 本科,北京,1510120320
政府关系（专员）,市场与销售,市场/营销,政府关系,个推,6,1, 本科,杭州,1509552000
政府关系经理,市场与销售,市场/营销,政府关系,APUS Group,20,3, 本科,北京,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,创业邦,8,1, 本科,北京,1507651200
政府关系经理,市场与销售,市场/营销,政府关系,运满满,15,5, 本科,北京,1507564800
政府关系专员,市场与销售,市场/营销,政府关系,美团点评,10,3, 本科,北京,1510108680
政府关系经理,市场与销售,市场/营销,政府关系,小赢科技,10,3, 本科,深圳,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,碧虎科技,10,0, 本科,上海,1508342400
政府关系/市场,市场与销售,市场/营销,政府关系,爱家田螺,8,1, 本科,杭州,1508688000
政府关系经理,市场与销售,市场/营销,政府关系,3W集团,10,3, 本科,北京,1510107420
政府关系专员,市场与销售,市场/营销,政府关系,GALASPORTS,5,1, 本科,深圳,1509638400
政府关系,市场与销售,市场/营销,政府关系,知了青年,5,1, 大专,北京,1509379200
培优总部-政府关系主管/经理,市场与销售,市场/营销,政府关系,好未来,10,3, 本科,北京,1509984000
政府关系专员,市场与销售,市场/营销,政府关系,瓜子二手车直卖网,6,0, 本科,北京,1508688000
投资顾问,市场与销售,投资,投资顾问,亿鑫达,3,0, 不限,石家庄,1510131600
投资顾问,市场与销售,投资,投资顾问,善林金融,2,0, 不限,佛山,1510125600
投资顾问,市场与销售,投资,投资顾问,钱生钱咨询,10,1, 不限,北京,1510096320
高端投资顾问,市场与销售,投资,投资顾问,丽兹行,7,0, 本科,上海,1510140000
投资顾问,市场与销售,投资,投资顾问,广东中原地产科贸,8,0, 大专,广州,1510122120
金牌投资顾问,市场与销售,投资,投资顾问,骏嘉财通,6,0, 大专,北京,1510132560
理财投资顾问,市场与销售,投资,投资顾问,深圳市名瑞德国际金融服务有限公司,8,0, 大专,深圳,1510127160
投资顾问,市场与销售,投资,投资顾问,微贷网,6,0, 大专,杭州,1510112040
投资顾问,市场与销售,投资,投资顾问,宜信,15,1, 大专,北京,1510107420
证券投资顾问,市场与销售,投资,投资顾问,天金加银集团,8,1, 本科,天津,1509984000
投资顾问,市场与销售,投资,投资顾问,金大师,8,0, 大专,广州,1508774400
投资/理财顾问,市场与销售,投资,投资顾问,红上金融,4,1, 大专,无锡,1510105020
投资理财顾问,市场与销售,投资,投资顾问,央金所（杭州）科技有限公司,5,0, 不限,杭州,1510132800
投资顾问,市场与销售,投资,投资顾问,金融界网站（互联网证券）,8,1, 本科,北京,1510129500
投资顾问,市场与销售,投资,投资顾问,佛山巨投,2,0, 大专,佛山,1509897600
投资顾问,市场与销售,投资,投资顾问,丽兹行,8,1, 本科,上海,1510140000
金融销售/投资顾问,市场与销售,投资,投资顾问,互存金融,30,1, 大专,杭州,1510105620
投资顾问,市场与销售,投资,投资顾问,好买基金网（联想腾讯注资企业）,6,1, 大专,上海,1510104660
投资顾问,市场与销售,投资,投资顾问,中泉信息,5,0, 大专,长沙,1509984000
投资顾问,市场与销售,投资,投资顾问,圭顿金融,6,0, 大专,长沙,1507564800
投资顾问,市场与销售,投资,投资顾问,首证投顾,6,1, 本科,北京,1510103280
投资顾问,市场与销售,投资,投资顾问,联讯证券珠海营业部,4,1, 本科,珠海,1508860800
投资顾问,市场与销售,投资,投资顾问,钱生钱咨询,10,1, 不限,北京,1509984000
投资顾问,市场与销售,投资,投资顾问,上海森洋,8,0, 大专,郑州,1508860800
投资顾问（美股）,市场与销售,投资,投资顾问,中地控股,10,3, 本科,深圳,1510138800
投资顾问/业务主管,市场与销售,投资,投资顾问,央企背景综合性财富管理,10,1, 本科,北京,1509984000
投资顾问,市场与销售,投资,投资顾问,融铎网络,5,5, 本科,西安,1509897600
投资顾问,市场与销售,投资,投资顾问,万烨天华,4,0, 不限,青岛,1508515200
投资顾问,市场与销售,投资,投资顾问,奇点金服,10,0, 本科,北京,1509984000
投资顾问,市场与销售,投资,投资顾问,天津中金在线,8,0, 不限,天津,1510126260
高端投资顾问,市场与销售,投资,投资顾问,丽兹行,7,0, 本科,上海,1510140000
投资顾问,市场与销售,投资,投资顾问,钱生钱咨询,10,1, 不限,北京,1510070400
投资顾问,市场与销售,投资,投资顾问,奇点金服,10,0, 本科,深圳,1509984000
投资顾问,市场与销售,投资,投资顾问,股票雷达,5,0, 不限,北京,1509897600
投资顾问,市场与销售,投资,投资顾问,巨龙鼎,5,0, 大专,武汉,1509292800
投资顾问,市场与销售,投资,投资顾问,投哪儿大股东,4,0, 不限,广州,1509984000
投资顾问,市场与销售,投资,投资顾问,宸豪,3,0, 不限,杭州,1509984000
投资顾问,市场与销售,投资,投资顾问,佛山巨投,2,0, 大专,广州,1509897600
投资顾问,市场与销售,投资,投资顾问,中和阳光基金,8,3, 大专,深圳,1509552000
投资顾问/管理,市场与销售,投资,投资顾问,湘铭电子商务,5,0, 大专,长沙,1508860800
投资顾问,市场与销售,投资,投资顾问,牛眼财经,3,0, 不限,西安,1508083200
投资顾问,市场与销售,投资,投资顾问,国信深南中路营业部,10,0, 硕士,深圳,1509465600
客服经理/投资顾问,市场与销售,投资,投资顾问,图表家,4,1, 大专,上海,1509897600
投资顾问,市场与销售,投资,投资顾问,流畅世纪,6,0, 不限,北京,1509897600
投资顾问,市场与销售,投资,投资顾问,北京京深弘杰投资顾问有限公司,6,0, 不限,北京,1509984000
HR人事,职能,人力资源,人事/HR,上海哈杜,5,1, 本科,上海,1510108500
人事,职能,人力资源,人事/HR,宸帆电商,4,1, 大专,杭州,1510107420
HR,职能,人力资源,人事/HR,韩创科技,8,1, 大专,上海,1509984000
HR,职能,人力资源,人事/HR,骏嘉财通,3,1, 本科,青岛,1510109580
HR助理,职能,人力资源,人事/HR,政采云,4,0, 本科,杭州,1510127520
HR,职能,人力资源,人事/HR,蜂融网络,4,1, 本科,杭州,1509984000
HR专员,职能,人力资源,人事/HR,水木智娱,6,1, 本科,北京,1510139640
人事HR岗,职能,人力资源,人事/HR,至客科技,5,3, 大专,杭州,1510139940
HR,职能,人力资源,人事/HR,笨鸟社交,4,1, 本科,杭州,1510110780
人事/HR,职能,人力资源,人事/HR,灵雀云,13,5, 本科,北京,1510112640
HR专员,职能,人力资源,人事/HR,卓翰科技,3,1, 本科,武汉,1510105260
人事/HR,职能,人力资源,人事/HR,要出发,3,1, 本科,重庆,1509984000
人事/HR,职能,人力资源,人事/HR,钱来乐,3,0, 不限,福州,1510105500
人事/HR,职能,人力资源,人事/HR,数列科技,5,1, 大专,杭州,1509897600
HR助理,职能,人力资源,人事/HR,火球理财,4,1, 本科,北京,1510134480
HR,职能,人力资源,人事/HR,上海哈杜,5,1, 本科,上海,1510107720
HR,职能,人力资源,人事/HR,骏嘉财通,4,0, 大专,南京,1509897600
HR,职能,人力资源,人事/HR,至客科技,6,3, 大专,杭州,1510139940
人事 / HR,职能,人力资源,人事/HR,灵雀云,8,0, 本科,北京,1510112640
HR实习生,职能,人力资源,人事/HR,易观,2,0, 本科,北京,1510127640
人事专员（HR）,职能,人力资源,人事/HR,老字号＋,5,1, 大专,杭州,1510127760
HR,职能,人力资源,人事/HR,职优你,6,1, 本科,北京,1510108080
人事经理(HR),职能,人力资源,人事/HR,小站教育,10,5, 本科,上海,1510105920
人事助理,职能,人力资源,人事/HR,泛微,4,1, 本科,上海,1510103880
HR专员,职能,人力资源,人事/HR,擎天柱,4,1, 大专,广州,1510129800
资深人事,职能,人力资源,人事/HR,打个借条,6,3, 大专,杭州,1510112700
HR,职能,人力资源,人事/HR,甬动科技,5,1, 本科,宁波,1510105200
人事/招聘专员,职能,人力资源,人事/HR,杭州丹奇,4,1, 大专,杭州,1509984000
人事助理,职能,人力资源,人事/HR,江苏亿科达,4,1, 大专,上海,1510110060
HR,职能,人力资源,人事/HR,洋葱数学,7,1, 本科,北京,1509984000
弘历人事岗,职能,人力资源,人事/HR,骏嘉财通,3,0, 本科,重庆,1510112520
人事HR,职能,人力资源,人事/HR,上海哈杜,5,1, 本科,上海,1510107720
人事专员,职能,人力资源,人事/HR,泛微,4,1, 本科,上海,1510136940
产品经理-HR系统,职能,人力资源,人事/HR,苏宁云商,10,3, 本科,南京,1510105440
人事助理,职能,人力资源,人事/HR,有鱼金融科技,3,0, 本科,上海,1510103220
人事专员,职能,人力资源,人事/HR,凌志软件,4,1, 大专,上海,1510105380
HR,职能,人力资源,人事/HR,杭州骑迹,8,1, 本科,杭州,1509984000
人事/HR,职能,人力资源,人事/HR,特赞|Tezign,8,1, 本科,上海,1510109280
人事专员,职能,人力资源,人事/HR,网达软件,4,1, 本科,杭州,1510108080
人事助理/行政助理,职能,人力资源,人事/HR,捷通华声,4,1, 本科,武汉,1510105020
HR专员,职能,人力资源,人事/HR,i GO 我行,4,1, 本科,深圳,1510134720
人事专员,职能,人力资源,人事/HR,言几又?今日阅读,4,1, 大专,深圳,1510117560
人事主管HR,职能,人力资源,人事/HR,广州悦荞茉萱贸易有限公司,5,3, 本科,广州,1510101420
人事/招聘专员,职能,人力资源,人事/HR,杭州丹奇,4,1, 大专,杭州,1509984000
人事专员,职能,人力资源,人事/HR,睿智融科,4,1, 本科,深圳,1510120080
财务/会计主管,职能,财务,财务,卡宝宝,10,3, 本科,广州,1510120620
财务,职能,财务,财务,蜂融网络,5,1, 本科,杭州,1509984000
财务,职能,财务,财务,骏嘉财通,3,0, 本科,南京,1509984000
财务/会计,职能,财务,财务,动动,10,3, 本科,北京,1509984000
财务,职能,财务,财务,多拉智能,8,3, 本科,北京,1510105440
财务专员,职能,财务,财务,货拉拉手机打车软件,6,1, 本科,深圳,1510136760
财务,职能,财务,财务,我抓,6,3, 大专,深圳,1510126560
财务助理01,职能,财务,财务,水木智娱,6,1, 本科,北京,1510139280
财务助理,职能,财务,财务,壹现金,5,1, 本科,上海,1510138080
财务,职能,财务,财务,昆明宏鹏电子,3,0, 不限,昆明,1510099920
财务,职能,财务,财务,因动传媒,6,3, 大专,上海,1510104780
财务,职能,财务,财务,浙江聚有财,4,0, 本科,杭州,1510104000
财务助理,职能,财务,财务,Strikingly,4,1, 本科,上海,1510110540
财务,职能,财务,财务,乐推传媒,5,3, 大专,上海,1510106040
财务助理,职能,财务,财务,大猷科技,6,1, 本科,杭州,1509984000
财务,职能,财务,财务,骏嘉财通,3,0, 大专,南京,1509984000
财务专员,职能,财务,财务,货拉拉手机打车软件,5,1, 大专,深圳,1510129920
财务专员,职能,财务,财务,壹现金,5,1, 本科,上海,1510138200
财务,职能,财务,财务,粉星时尚,4,3, 本科,广州,1510120020
产品经理-财务/结算方向,职能,财务,财务,孩子王,15,3, 本科,南京,1510105080
财务专员,职能,财务,财务,INK 银客集团,5,1, 本科,北京,1509984000
财务,职能,财务,财务,VeeR,8,1, 本科,北京,1509984000
财务专员,职能,财务,财务,泛微,6,1, 本科,上海,1510103640
财务,职能,财务,财务,绿漫科技,4,0, 本科,杭州,1510104780
出纳/财务助理,职能,财务,财务,青墨科技,4,1, 不限,上海,1510131480
财务总监/经理,职能,财务,财务,卡宝宝,10,3, 本科,广州,1510120500
财务,职能,财务,财务,美秒科技,5,1, 本科,北京,1510111260
财务BP-财务(J170525069),职能,财务,财务,滴滴出行,25,0, 不限,北京,1509984000
财务,职能,财务,财务,MarcPoint,7,3, 本科,上海,1510132980
公共关系专员-财务,职能,财务,财务,多牛传媒,4,1, 大专,北京,1510103460
财务,职能,财务,财务,骏嘉财通,3,1, 大专,南京,1509984000
财务副经理,职能,财务,财务,货拉拉手机打车软件,8,3, 本科,深圳,1510111380
财务BP-财务(J170525069),职能,财务,财务,滴滴出行,25,0, 不限,北京,1509984000
高薪诚聘财务,职能,财务,财务,悄悄科技,5,3, 本科,广州,1509897600
财务,职能,财务,财务,一周CP,4,1, 大专,杭州,1510107660
财务/出纳实习生,职能,财务,财务,连连支付,2,0, 不限,杭州,1509984000
财务主管/财务副经理,职能,财务,财务,创娱网络,8,5, 本科,广州,1510113900
财务,职能,财务,财务,米瑟兰帕,5,3, 大专,深圳,1509638400
产品经理-财务方向,职能,财务,财务,销冠科技,15,3, 本科,杭州,1510124640
财务专员,职能,财务,财务,上海钢银,4,1, 本科,上海,1510129140
财务专员,职能,财务,财务,Base FX,4,0, 大专,廊坊,1510111500
财务J10168,职能,财务,财务,浙报集团,4,0, 本科,杭州,1509552000
财务副总监,职能,财务,财务,君石控股,25,1, 本科,北京,1510136640
财务,职能,财务,财务,大鱼旅行,3,0, 大专,深圳,1510124280
财务,职能,财务,财务,臻广传媒,4,3, 大专,上海,1509465600
财务,职能,财务,财务,骏嘉财通,3,0, 大专,南京,1509984000
财务,职能,财务,财务,货拉拉手机打车软件,6,3, 大专,深圳,1510108860
财务分析专家-财务(J170525143),职能,财务,财务,滴滴出行,20,5, 本科,北京,1509984000
财务专员,职能,财务,财务,诗悦网络,4,0, 本科,广州,1510111500
财务,职能,财务,财务,圣贤财富,5,1, 大专,杭州,1509638400
财务助理,职能,财务,财务,好巧,4,1, 大专,北京,1510112640
财务专员,职能,财务,财务,小米,8,0, 本科,北京,1510110900
财务主管/经理,职能,财务,财务,乐至科技,10,3, 本科,上海,1510109220
财务实习生,职能,财务,财务,集奥聚合（GEO）,4,0, 本科,北京,1510106460
财务助理,职能,财务,财务,杭州伊柯夫,3,0, 本科,杭州,1510104240
财务兼职,职能,财务,财务,北京链家,3,0, 本科,北京,1510134780
财务实习生,职能,财务,财务,有来医生,2,0, 大专,北京,1510103760
Java开发工程师-财务方向,职能,财务,财务,京东金融,20,5, 本科,北京,1510108800
财务助理,职能,财务,财务,水木智娱,6,0, 本科,北京,1510138800
财务助理,职能,财务,财务,凯特多哥,3,1, 大专,成都,1510110660
财务总监,职能,高端职位,CFO,车来了,20,5, 本科,北京,1510135980
财务总监,职能,高端职位,CFO,华尔街见闻,20,5, 本科,上海,1510140840
财务总监,职能,高端职位,CFO,玩乐付,30,5, 本科,北京,1510132080
CFO,职能,高端职位,CFO,深智云,15,5, 本科,深圳,1509897600
CFO,职能,高端职位,CFO,有贝,40,5, 本科,杭州,1510122480
财务总监,职能,高端职位,CFO,北京海顿中科技术有限公司,20,5, 本科,北京,1510104960
财务总监,职能,高端职位,CFO,CQASO,12,5, 本科,上海,1510104000
财务总监,职能,高端职位,CFO,萨摩耶金服,25,5, 本科,上海,1510104960
CFO,职能,高端职位,CFO,丹露成都网络技术有限公司,15,5, 本科,成都,1510105020
财务总监,职能,高端职位,CFO,深圳市晨北科技有限公司,30,1, 本科,深圳,1510132500
财务总监,职能,高端职位,CFO,捷通华声,25,5, 本科,北京,1510105020
CFO,职能,高端职位,CFO,网竞科技,30,5, 本科,杭州,1510106760
首席财务官（CFO）,职能,高端职位,CFO,昊链科技,25,1, 硕士,广州,1510110240
财务总监,职能,高端职位,CFO,三七互娱,20,5, 本科,上海,1510104060
财务总监,职能,高端职位,CFO,笨鸟社交,10,5, 本科,厦门,1509984000
财务总监,职能,高端职位,CFO,壹加壹国际物流,10,5, 本科,东莞,1510110540
CFO,职能,高端职位,CFO,麦子金服,90,1, 本科,上海,1509984000
CFO首席财务官,职能,高端职位,CFO,拼多多,60,1, 硕士,上海,1510106460
CFO/首席财务官,职能,高端职位,CFO,新娱加传媒,30,1, 本科,广州,1510128300
财务总监,职能,高端职位,CFO,毒舌电影,30,1, 本科,广州,1510109340
财务总监,职能,高端职位,CFO,老虎证券,40,5, 本科,北京,1510105260
财务总监,职能,高端职位,CFO,数夫软件,11,5, 本科,东莞,1510103220
财务总监,职能,高端职位,CFO,南京白驹文化传播有限公司,10,3, 本科,南京,1510104060
财务总监,职能,高端职位,CFO,AA租车,20,5, 本科,北京,1510104060
财务总监,职能,高端职位,CFO,Hellobike哈罗单车,25,5, 本科,上海,1510107060
财务总监,职能,高端职位,CFO,丹露成都网络技术有限公司,15,5, 本科,成都,1510105020
财务总监,职能,高端职位,CFO,Qtools蔻兔,30,5, 本科,苏州,1510122240
财务总监,职能,高端职位,CFO,理才网,30,5, 本科,深圳,1510106580
财务总监,职能,高端职位,CFO,搜于特信息科技,20,5, 大专,东莞,1510101180
财务总监,职能,高端职位,CFO,玛瑙湾,15,5, 本科,杭州,1510108980
财务总监,职能,高端职位,CFO,爱影,8,5, 本科,深圳,1509984000
财务总监,职能,高端职位,CFO,HOLLA,15,5, 本科,北京,1509984000
财务总监,职能,高端职位,CFO,诗悦网络,20,3, 本科,广州,1510111500
CFO,职能,高端职位,CFO,INK 银客集团,90,5, 本科,北京,1509897600
财务总监,职能,高端职位,CFO,左邻,15,5, 本科,深圳,1510105440
财务总监,职能,高端职位,CFO,Udesk－企业级智能客服平台,20,5, 本科,北京,1510103340
CFO助理,职能,高端职位,CFO,BBD,8,0, 本科,成都,1510118580
财务总监,职能,高端职位,CFO,碧橙网络,30,5, 本科,杭州,1510104840
财务总监,职能,高端职位,CFO,无忧保姆,25,5, 本科,北京,1510120860
首席财务官CFO,职能,高端职位,CFO,缤果盒子,30,5, 本科,北京,1509984000
财务总监,职能,高端职位,CFO,杉数科技,15,3, 本科,北京,1510105560
财务总监,职能,高端职位,CFO,亲宝宝,25,5, 本科,杭州,1510103580
财务总监,职能,高端职位,CFO,日月同行,10,5, 本科,北京,1509897600
财务总监,职能,高端职位,CFO,聚励云机械,15,5, 本科,杭州,1509897600
财务总监,职能,高端职位,CFO,触宝科技,30,5, 本科,上海,1510108500
